Order_orig.	Familiy_orig.	Orig._comb.		Described_as	Name	Author	Year	Page	Bar code	Type kind	Are we sure it is a published name?	Conserved as	Where	Associated preparation numbers	Labeled as type	Label(s)	Specimens	Males	Females	Larvae	Pupae	Original description checked?	Author(s)	Year	Title	Reference	Editors	Place	Periodicle	Publisher	Volume	Pages	Expedition	Country	Years	Province/Region/State	District/County/Municip.	This is type locality	Order.	Family	Genus	Combination	Author and year	Status	Reference to curr. taxonomy	Reference to publication of lectotype	Date	Remarks	Recorder	Locality	Country	Invalid details	Current combination established by	Record_ID	Search by bar code	Copy
Lepidoptera	Incurvariidae	Incurvaria pectinea ab. demaculata		Aberration	demaculata	Strand	1904	173	10003572	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hvaler"	0	1	0	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Østfold	Hvaler	Yes	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria pectinea	Haworth, 1828	Invalid			24.10.2005		Aarvik, Leif	Hvaler	Norway	infrasubspecific name		631		0
Lepidoptera	Incurvariidae	Incurvaria pectinea ab. demaculata		Aberration	demaculata	Strand	1904	173	10003555	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hvaler"	0	1	0	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Østfold	Hvaler	Yes	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria pectinea	Haworth, 1828	Invalid			24.10.2005		Aarvik, Leif	Hvaler	Norway	infrasubspecific name		630		0
Lepidoptera	Incurvariidae	Incurvaria pectinea ab. demaculata		Aberration	demaculata	Strand	1904	173	10003690	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hvaler"	0	1	0	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Østfold	Hvaler	Yes	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria pectinea	Haworth, 1828	Invalid			24.10.2005		Aarvik, Leif	Hvaler	Norway	infrasubspecific name		629		0
Lepidoptera	Incurvariidae	Incurvaria pectinea ab. demaculata		Aberration	demaculata	Strand	1904	173	10003673	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hvaler"	0	1	0	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Østfold	Hvaler	Yes	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria pectinea	Haworth, 1828	Invalid			24.10.2005		Aarvik, Leif	Hvaler	Norway	infrasubspecific name		628		0
Lepidoptera	Incurvariidae	Incurvaria pectinea ab. demaculata		Aberration	demaculata	Strand	1904	173	10003656	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hvaler"	0	1	0	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Østfold	Hvaler	Yes	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria pectinea	Haworth, 1828	Invalid			24.10.2005		Aarvik, Leif	Hvaler	Norway	infrasubspecific name		627		0
Lepidoptera	Incurvariidae	Incurvaria pectinea ab. demaculata		Aberration	demaculata	Strand	1904	173	10003639	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hvaler"	0	1	0	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Østfold	Hvaler	Yes	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria pectinea	Haworth, 1828	Invalid			24.10.2005		Aarvik, Leif	Hvaler	Norway	infrasubspecific name		626		0
Lepidoptera	Incurvariidae	Incurvaria pectinea ab. demaculata		Aberration	demaculata	Strand	1904	173	10003622	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hvaler", "ab. demaculata Strand"	0	1	0	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Østfold	Hvaler	Yes	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria pectinea	Haworth, 1828	Invalid			24.10.2005		Aarvik, Leif	Hvaler	Norway	infrasubspecific name		625		0
Lepidoptera	Incurvariidae	Incurvaria pectinea ab. dorsimaculata		Aberration	dorsimaculata	Strand	1904	173	10003605	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hvaløerne Strand"	0	1	0	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Østfold	Hvaler	Yes	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria pectinea	Haworth, 1828	Invalid			24.10.2005		Aarvik, Leif	Hvaler	Norway	infrasubspecific name		624		0
Lepidoptera	Incurvariidae	Incurvaria pectinea ab. dorsimaculata		Aberration	dorsimaculata	Strand	1904	173	10003588	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hvaler"	0	1	0	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Østfold	Hvaler	Yes	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria pectinea	Haworth, 1828	Invalid			24.10.2005		Aarvik, Leif	Hvaler	Norway	infrasubspecific name		623		0
Lepidoptera	Incurvariidae	Incurvaria pectinea ab. dorsimaculata		Aberration	dorsimaculata	Strand	1904	173	10003571	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hvaler"	0	1	0	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Østfold	Hvaler	Yes	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria pectinea	Haworth, 1828	Invalid			24.10.2005		Aarvik, Leif	Hvaler	Norway	infrasubspecific name		622		0
Lepidoptera	Incurvariidae	Incurvaria pectinea ab. dorsimaculata		Aberration	dorsimaculata	Strand	1904	173	10003554	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Hvaler", "ab. dorsimaculata Strand"	0	1	0	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Østfold	Hvaler	Yes	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria pectinea	Haworth, 1828	Invalid			24.10.2005		Aarvik, Leif	Hvaler	Norway	infrasubspecific name		621		0
Lepidoptera	Incurvariidae	Incurvaria pectinea ab. plicamaculata		Aberration	plicamaculata	Strand	1904	173	10003691	Holotype	TRUE	Pinned	Pinned type collection		FALSE	"Hvaler", "ab. plicamaculata Strand"	0	1	0	0	0	TRUE	Strand, E.	1904	Beitrag zur Schmetterlingsfauna Norwegens. III.	E. Strand 1904			Nyt magazin for naturvidenskaberne		42	109-179				Østfold	Hvaler	Yes	Lepidoptera	Incurvariidae	Incurvaria	Incurvaria pectinea	Haworth, 1828	Invalid			24.10.2005		Aarvik, Leif	Hvaler	Norway	infrasubspecific name		638		0
Lepidoptera	Lycaenidae	Chrysophanus phlaeas f. coeruleopuncta		Form	coeruleopuncta	Strand	1902	162	10003578	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Stavanger. Strand leg.", "Chrysophanus phlaeas L. f. coeruleopuncta Strand"	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Rogaland	Stavanger	Unknown	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas	(Linnaeus, 1761)	Invalid			24.10.2005		Aarvik, Leif	Stavanger	Norway	infrasubspecific name		496		0
Lepidoptera	Lycaenidae	Chrysophanus phlaeas f. coeruleopuncta		Form	coeruleopuncta	Strand	1902	162	10003561	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Suldal. Strand leg."	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Rogaland	Suldal	Unknown	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas	(Linnaeus, 1761)	Invalid			24.10.2005		Aarvik, Leif	Suldal	Norway	infrasubspecific name		495		0
Lepidoptera	Lycaenidae	Chrysophanus phlaeas f. coeruleopuncta		Form	coeruleopuncta	Strand	1902	162	10003544	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Suldal. Strand leg."	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Rogaland	Suldal	Unknown	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas	(Linnaeus, 1761)	Invalid			24.10.2005		Aarvik, Leif	Suldal	Norway	infrasubspecific name		494		0
Lepidoptera	Lycaenidae	Chrysophanus phlaeas f. coeruleopuncta		Form	coeruleopuncta	Strand	1902	162	10003595	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Suldal. Strand leg."	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Rogaland	Suldal	Unknown	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas	(Linnaeus, 1761)	Invalid			24.10.2005		Aarvik, Leif	Suldal	Norway	infrasubspecific name		493		0
Lepidoptera	Lycaenidae	Chrysophanus phlaeas f. coeruleopuncta		Form	coeruleopuncta	Strand	1902	162	10001054	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Suldal. Strand leg.", "Chrys. phlaeas f. coeruleopuncta Strand"	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Rogaland	Suldal	Unknown	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas	(Linnaeus, 1761)	Invalid			24.10.2005		Aarvik, Leif	Suldal	Norway	infrasubspecific name		492		0
Lepidoptera	Lycaenidae	Chrysophanus phlaeas ab. kochi		Aberration	kochi	Strand	1902	162	10001070	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Suldal. Strand leg.", "Chrysophanus phlaeas L. ab. kochi Strd."	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Rogaland	Suldal	Yes	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas	(Linnaeus, 1761)	Invalid			24.10.2005		Aarvik, Leif	Suldal	Norway	infrasubspecific name		486		0
Lepidoptera	Lycaenidae	Chrysophanus phlaeas ab. parvipunctata		Aberration	parvipunctata	Strand	1902	162	10001037	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Suldal. Strand leg."	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Rogaland	Suldal	Yes	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas	(Linnaeus, 1761)	Invalid			24.10.2005		Aarvik, Leif	Suldal	Norway	infrasubspecific name		491		0
Lepidoptera	Lycaenidae	Chrysophanus phlaeas ab. parvipunctata		Aberration	parvipunctata	Strand	1902	162	10001020	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Suldal. Strand leg."	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Rogaland	Suldal	Yes	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas	(Linnaeus, 1761)	Invalid			24.10.2005		Aarvik, Leif	Suldal	Norway	infrasubspecific name		490		0
Lepidoptera	Lycaenidae	Chrysophanus phlaeas ab. parvipunctata		Aberration	parvipunctata	Strand	1902	162	10001003	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Suldal. Strand leg."	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Rogaland	Suldal	Yes	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas	(Linnaeus, 1761)	Invalid			24.10.2005		Aarvik, Leif	Suldal	Norway	infrasubspecific name		489		0
Lepidoptera	Lycaenidae	Chrysophanus phlaeas ab. parvipunctata		Aberration	parvipunctata	Strand	1902	162	10000986	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Suldal. Strand leg.", "Chrys. phlaeas L. ab. parvipunctata Strand"	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Rogaland	Suldal	Yes	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas	(Linnaeus, 1761)	Invalid			24.10.2005		Aarvik, Leif	Suldal	Norway	infrasubspecific name		488		0
Lepidoptera	Lycaenidae	Chrysophanus phlaeas ab. parvipunctata		Aberration	parvipunctata	Strand	1902	162	10000952	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Suldal. Strand leg.", "phlaeas ab. parvipunctata Strand"	1	0	0	0	0	TRUE	Strand, E.	1902	Beitrag zur Schmetterlingsfauna Norwegens. II.	E. Strand 1902a			Nyt magazin for naturvidenskaberne		40	135-192				Rogaland	Suldal	Yes	Lepidoptera	Lycaenidae	Lycaena	Lycaena phlaeas	(Linnaeus, 1761)	Invalid			24.10.2005		Aarvik, Leif	Suldal	Norway	infrasubspecific name		487		0
Lepidoptera	Lycaenidae	Lepidochrysops anerius ssp. kiellandi		Subspecies	kiellandi	Stempffer	1972	250	10001022	Paratype(s)	TRUE	Pinned	Pinned type collection		TRUE	"PARATYPE", "TANZANIA-KIGOMA, Mugombazi, J. KIELLAND LEG.", "Lepidochrysops amnerus kiellandi [m] Stempffer"	0	1	0	0	0	TRUE	Stempferr, H.	1972	Contribution à l'étudé des Lycaenidae d'Afrique orientale.	Stempffer 1972			Bulletin de la Société Entomologique de France.		78	223-225				Kigoma	Kigoma		Lepidoptera	Lycaenidae	Lepidochrysops	Lepidochrysops anerius ssp. kiellandi	Stempffer, 1972	Valid			30.09.2005		Aarvik, Leif	Mugombazi	Tanzania			195		
Lepidoptera	Lycaenidae	Lepidochrysops ssp. anerius kiellandi		Subspecies	kiellandi	Stempffer	1972	250	10001005	Paratype(s)	TRUE	Pinned	Pinned type collection		TRUE	"PARATYPE", "TANZANIA-KIGOMA, Mugombazi, J. KIELLAND LEG.", "Lepidochrysops amnerus kiellandi [f] Stempffer"	0	0	1	0	0	TRUE	Stempferr, H.	1972	Contribution à l'étudé des Lycaenidae d'Afrique orientale.	Stempffer 1972			Bulletin de la Société Entomologique de France.		78	223-225				Kigoma	Kigoma		Lepidoptera	Lycaenidae	Lepidochrysops	Lepidochrysops anerius ssp. kiellandi	Stempffer, 1972	Valid			30.09.2005		Aarvik, Leif	Mugombazi	Tanzania			194		
Lepidoptera	Lycaenidae	Lycaeides ismenias ssp. norvegica		Subspecies	norvegica	Nordström	1935	87	10003625	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lysaker 14.VII.17 Rygge", "Gm. 4 Z.M. Oslo"	0	0	1	0	0	TRUE	Nordström, F.	1935	Lycaeides (Lycaena) ismenias Meig. subsp. norvegica n.	Nordström 1935			Norsk entomologisk Tidsskrift		4	87-93				Akershus	Bærum	Unknown	Lepidoptera	Lycaenidae	Plebeius	Plebeius argyrognomon ssp. norvegica	Nordström, 1935	Valid			18.10.2005		Aarvik, Leif	Lysaker	Norway			686		0
Lepidoptera	Lycaenidae	Lycaeides ismenias ssp. norvegica		Subspecies	norvegica	Nordström	1935	87	10003608	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lysaker 16.VII.17 Rygge", "Gm. 3 Z.M. Oslo"	0	0	1	0	0	TRUE	Nordström, F.	1935	Lycaeides (Lycaena) ismenias Meig. subsp. norvegica n.	Nordström 1935			Norsk entomologisk Tidsskrift		4	87-93				Akershus	Bærum	Unknown	Lepidoptera	Lycaenidae	Plebeius	Plebeius argyrognomon ssp. norvegica	Nordström, 1935	Valid			18.10.2005		Aarvik, Leif	Lysaker	Norway			685		0
Lepidoptera	Lycaenidae	Lycaeides ismenias ssp. norvegica		Subspecies	norvegica	Nordström	1935	87	10003591	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lysaker 14.VII.17 Rygge", "Gm. 2 Z.M. Oslo"	0	1	0	0	0	TRUE	Nordström, F.	1935	Lycaeides (Lycaena) ismenias Meig. subsp. norvegica n.	Nordström 1935			Norsk entomologisk Tidsskrift		4	87-93				Akershus	Bærum	Unknown	Lepidoptera	Lycaenidae	Plebeius	Plebeius argyrognomon ssp. norvegica	Nordström, 1935	Valid			18.10.2005		Aarvik, Leif	Lysaker	Norway			683		0
Lepidoptera	Lycaenidae	Lycaeides ismenias ssp. norvegica		Subspecies	norvegica	Nordström	1935	87	10003574	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lysaker 13.VII.17 Rygge", "Gm. 5 Z.M. Oslo"	0	1	0	0	0	TRUE	Nordström, F.	1935	Lycaeides (Lycaena) ismenias Meig. subsp. norvegica n.	Nordström 1935			Norsk entomologisk Tidsskrift		4	87-93				Akershus	Bærum	Unknown	Lepidoptera	Lycaenidae	Plebeius	Plebeius argyrognomon ssp. norvegica	Nordström, 1935	Valid			18.10.2005		Aarvik, Leif	Lysaker	Norway			682		0
Lepidoptera	Lycaenidae	Lycaeides ismenias ssp. norvegica		Subspecies	norvegica	Nordström	1935	87	10003692	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Asker 22.7.81.", "Grüner", "Gm. 10 Z.M. Oslo"	0	0	1	0	0	TRUE	Nordström, F.	1935	Lycaeides (Lycaena) ismenias Meig. subsp. norvegica n.	Nordström 1935			Norsk entomologisk Tidsskrift		4	87-93				Akershus	Asker	Unknown	Lepidoptera	Lycaenidae	Plebeius	Plebeius argyrognomon ssp. norvegica	Nordström, 1935	Valid			18.10.2005		Aarvik, Leif	Asker	Norway			680		0
Lepidoptera	Lycaenidae	Lycaeides ismenias ssp. norvegica		Subspecies	norvegica	Nordström	1935	87	10003557	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Lysaker 14.VII.17 Rygge", "Gm. 1 Z.M. Oslo"	0	1	0	0	0	TRUE	Nordström, F.	1935	Lycaeides (Lycaena) ismenias Meig. subsp. norvegica n.	Nordström 1935			Norsk entomologisk Tidsskrift		4	87-93				Akershus	Bærum	Unknown	Lepidoptera	Lycaenidae	Plebeius	Plebeius argyrognomon ssp. norvegica	Nordström, 1935	Valid			18.10.2005		Aarvik, Leif	Lysaker	Norway			678		0
Lepidoptera	Lycaenidae	Lycaeides ismenias ssp. norvegica		Subspecies	norvegica	Nordström	1935	87	10003675	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Asker 12.8.81.", "Grüner", "Gm. 6 Z.M. Oslo"	0	0	1	0	0	TRUE	Nordström, F.	1935	Lycaeides (Lycaena) ismenias Meig. subsp. norvegica n.	Nordström 1935			Norsk entomologisk Tidsskrift		4	87-93				Akershus	Asker	Unknown	Lepidoptera	Lycaenidae	Plebeius	Plebeius argyrognomon ssp. norvegica	Nordström, 1935	Valid			18.10.2005		Aarvik, Leif	Asker	Norway			677		0
Lepidoptera	Lycaenidae	Lycaeides ismenias ssp. norvegica		Subspecies	norvegica	Nordström	1935	87	10003658	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Asker 13.8.81.", "Grüner", "Gm. 7 Z.M. Oslo"	0	0	1	0	0	TRUE	Nordström, F.	1935	Lycaeides (Lycaena) ismenias Meig. subsp. norvegica n.	Nordström 1935			Norsk entomologisk Tidsskrift		4	87-93				Akershus	Asker	Unknown	Lepidoptera	Lycaenidae	Plebeius	Plebeius argyrognomon ssp. norvegica	Nordström, 1935	Valid			18.10.2005		Aarvik, Leif	Asker	Norway			676		0
Lepidoptera	Lycaenidae	Lycaeides ismenias ssp. norvegica		Subspecies	norvegica	Nordström	1935	87	10003641	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Asker 7.8.81.", "Grüner", "Gm. 11 Z.M. Oslo"	0	0	1	0	0	TRUE	Nordström, F.	1935	Lycaeides (Lycaena) ismenias Meig. subsp. norvegica n.	Nordström 1935			Norsk entomologisk Tidsskrift		4	87-93				Akershus	Asker	Unknown	Lepidoptera	Lycaenidae	Plebeius	Plebeius argyrognomon ssp. norvegica	Nordström, 1935	Valid			18.10.2005		Aarvik, Leif	Asker	Norway			675		0
Lepidoptera	Lycaenidae	Lycaeides ismenias ssp. norvegica		Subspecies	norvegica	Nordström	1935	87	10003624	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Asker 29.7.81.", "Grüner", "Gm. 9 Z.M. Oslo"	0	0	1	0	0	TRUE	Nordström, F.	1935	Lycaeides (Lycaena) ismenias Meig. subsp. norvegica n.	Nordström 1935			Norsk entomologisk Tidsskrift		4	87-93				Akershus	Asker	Unknown	Lepidoptera	Lycaenidae	Plebeius	Plebeius argyrognomon ssp. norvegica	Nordström, 1935	Valid			18.10.2005		Aarvik, Leif	Asker	Norway			672		0
Lepidoptera	Lycaenidae	Lycaeides ismenias ssp. norvegica		Subspecies	norvegica	Nordström	1935	87	10003607	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Asker 12.8.81.", "Grüner", "Gm. 8 Z.M. Oslo", Gen. pr. 222 F. Nordström"	0	1	0	0	0	TRUE	Nordström, F.	1935	Lycaeides (Lycaena) ismenias Meig. subsp. norvegica n.	Nordström 1935			Norsk entomologisk Tidsskrift		4	87-93				Akershus	Asker	Unknown	Lepidoptera	Lycaenidae	Plebeius	Plebeius argyrognomon ssp. norvegica	Nordström, 1935	Valid			18.10.2005		Aarvik, Leif	Asker	Norway			667		0
Lepidoptera	Lycaenidae	Lycaeides ismenias ssp. norvegica		Subspecies	norvegica	Nordström	1935	87	10003590	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Asker 22.7.81.", "Grüner", "Gm. 12 Z.M. Oslo", Lycaena ismenias norvegica Nordstr."	0	1	0	0	0	TRUE	Nordström, F.	1935	Lycaeides (Lycaena) ismenias Meig. subsp. norvegica n.	Nordström 1935			Norsk entomologisk Tidsskrift		4	87-93				Akershus	Asker	Unknown	Lepidoptera	Lycaenidae	Plebeius	Plebeius argyrognomon ssp. norvegica	Nordström, 1935	Valid			18.10.2005		Aarvik, Leif	Asker	Norway			664		0
Lepidoptera	Lycaenidae	Lycaena argyrognomon f. coerulea		Form	coerulea	Strand	1901	47	10000943	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Tysfjord", "Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Tysfjord	Yes	Lepidoptera	Lycaenidae	Plebeius	Plebeius idas	(Linnaeus, 1761)	Invalid			18.10.2005		Aarvik, Leif	Tysfjord	Norway	infrasubspecific name		394		0
Lepidoptera	Lycaenidae	Lycaena argyrognomon f. coerulea		Form	coerulea	Strand	1901	47	10001078	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Tysfjord", "Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Tysfjord	Yes	Lepidoptera	Lycaenidae	Plebeius	Plebeius idas	(Linnaeus, 1761)	Invalid			18.10.2005		Aarvik, Leif	Tysfjord	Norway	infrasubspecific name		393		0
Lepidoptera	Lycaenidae	Lycaena argyrognomon f. coerulea		Form	coerulea	Strand	1901	47	10001061	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Tysfjord", "Lyc. argyrognomon v. aegidion Ms. forma coerulea Strand"	0	0	1	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Tysfjord	Yes	Lepidoptera	Lycaenidae	Plebeius	Plebeius idas	(Linnaeus, 1761)	Invalid			18.10.2005		Aarvik, Leif	Tysfjord	Norway	infrasubspecific name		392		0
Lepidoptera	Lycaenidae	Lycaena cyllarus v. schneideri		Variation	cyllarus	Strand	1903	4	10000974	Holotype	TRUE	Pinned	Pinned type collection		TRUE	"Kr.ania", "Esmark", "v. schneideri Strand 1903", "Lycaena cyllarus Rott."	0	0	1	0	0	TRUE	Strand, E.	1903	Neue Norwegische Schmetterlingsformen.	E. Strand 1903a			Archiv for Mathematik og Naturvidenskab. B.		25 (9)	3-24				Oslo	Oslo	Yes	Lepidoptera	Lycaenidae	Glaucopsyche	Glaucopsyche alexis ssp. schneideri	(Strand, 1903)	Valid			11.10.2005		Aarvik, Leif	Kristiania	Norway			310		
Lepidoptera	Lycaenidae	Lycaena argyrognomon ab. demaculata		Aberration	demaculata	Strand	1901	47	10003556	Syntype(s)	TRUE	Pinned	Pinned type collection		FALSE	"Tysfjord", "Lyc. argyrognomon v. aegidion Ms. v. demaculata Strand."	0	1	0	0	0	TRUE	Strand, E.	1901	Beitrag zur Schmetterlingsfauna Norwegens.	E. Strand 1901a			Nyt magazin for naturvidenskaberne		39	25-72				Nordland	Tysfjord	Yes	Lepidoptera	Lycaenidae	Plebeius	Plebeius idas	(Linnaeus, 1761)	Invalid			18.10.2005		Aarvik, Leif	Tysfjord	Norway	infrasubspecific name		657		0
